"","uniprot_id","gene","MW_Da","glucose_pp_per_cell","acetate_pp_per_cell","fumarate_pp_per_cell","glycerol_pp_per_cell","pyruvate_pp_per_cell","fructose_pp_per_cell","succinate_pp_per_cell","xylose_pp_per_cell","glucose_chemostat_mu_0_5_pp_per_cell","glucose_chemostat_mu_0_12_pp_per_cell","glucose_chemostat_mu_0_20_pp_per_cell","glucose_chemostat_mu_0_35_pp_per_cell","glucose_MG1655_pp_per_cell","glucose_g_gDW","acetate_g_gDW","fumarate_g_gDW","glycerol_g_gDW","pyruvate_g_gDW","fructose_g_gDW","succinate_g_gDW","xylose_g_gDW","glucose_chemostat_mu_0_5_g_gDW","glucose_chemostat_mu_0_12_g_gDW","glucose_chemostat_mu_0_20_g_gDW","glucose_chemostat_mu_0_35_g_gDW","glucose_MG1655_g_gDW"
"1773","P37745","rfbC",21238.76459,252,183,258,222,173,287,259,262,184,118,139,165,446,3.17417604300897e-05,2.30505641218508e-05,3.24975166308061e-05,2.79629794265076e-05,2.17909704539901e-05,3.61503382676021e-05,3.26234759975922e-05,3.30013540979504e-05,2.31765234886369e-05,1.48632052807563e-05,1.75083519832637e-05,2.07832955197016e-05,5.61778775865873e-05
"1774","P37747","glf",42920.75887,836,607,654,652,526,671,573,739,653,301,364,531,522,0.000212801598990131,0.000154510251898337,0.000166473978157352,0.000165964883422925,0.000133891915154078,0.000170801283399974,0.000145855641413092,0.000188110504370463,0.000166219430790139,7.66187575311358e-05,9.26552416655596e-05,0.000135164651990143,0.000132873725685226
"1775","P37749","wbbI",37715.06647,789,379,484,564,562,754,566,677,649,266,380,512,377,0.000176479025981105,8.47725612760948e-05,0.000108258363212744,0.000126152307545429,0.000125704958937112,0.000168650425335555,0.000126599656153746,0.000151427503915346,0.000145164623398906,5.94973649061773e-05,8.49962355802533e-05,0.000114521243729183,8.43252126677777e-05
"1776","P37750","wbbJ",21643.43555,41,120,145,71,100,72,139,79,105,158,149,184,30,5.26273222914788e-06,1.54031187194572e-05,1.86121017860108e-05,9.11351190901219e-06,1.28359322662144e-05,9.24187123167433e-06,1.7841945850038e-05,1.01403864903093e-05,1.34777288795251e-05,2.02807729806187e-05,1.91255390766594e-05,2.36181153698344e-05,3.85077967986431e-06
"1777","P37751","wbbK",43142.63685,61,42,57,60,50,40,32,43,98,43,54,80,31,1.56076579200669e-05,1.07462562728329e-05,1.45842049417019e-05,1.53517946754756e-05,1.2793162229563e-05,1.02345297836504e-05,8.18762382692034e-06,1.10021195174242e-05,2.50745979699435e-05,1.10021195174242e-05,1.38166152079281e-05,2.04690595673008e-05,7.93176058232908e-06
"1778","P37757","yddE",32280.54451,127,63,92,118,89,75,85,146,69,66,67,72,122,2.43134053279048e-05,1.20609805957323e-05,1.7612860552498e-05,2.25904080999431e-05,1.70385281431774e-05,1.43583102330147e-05,1.62727515974166e-05,2.79508439202685e-05,1.32096454143735e-05,1.26353130050529e-05,1.28267571414931e-05,1.37839778236941e-05,2.33561846457038e-05
"1779","P37759","rfbB",40515.2662,1009,549,631,695,543,894,670,783,582,213,269,378,867,0.000242443798902832,0.00013191441585496,0.000151617479789581,0.000166995480909285,0.000130472728249988,0.000214811453140864,0.000160988449221901,0.000188140232448878,0.000139843697682308,5.11799099765147e-05,6.46356609562556e-05,9.08263191132514e-05,0.000208323858918489
"1780","P37760","rfbD",32655.66505,761,507,622,575,476,699,683,682,537,234,315,448,626,0.000147381986899523,9.81901016531646e-05,0.000120462018201713,0.000111359582742741,9.21863676270342e-05,0.000135374518847262,0.000132275817414421,0.000132082148574868,0.000104000166839742,4.53185084553067e-05,6.10056844590667e-05,8.67636401195616e-05,0.000121236693559923
"1781","P37765","rluB",32673.39599,114,64,90,78,60,109,78,107,153,92,103,117,112,2.20902354631826e-05,1.24015356986288e-05,1.74396595761968e-05,1.51143716327039e-05,1.16264397174645e-05,2.11213654867272e-05,1.51143716327039e-05,2.07338174961451e-05,2.96474212795346e-05,1.7827207566779e-05,1.99587215149808e-05,2.26715574490558e-05,2.17026874726005e-05
"1782","P37767","yfhH",30670.25581,44,29,46,11,13,NA,36,NA,23,5,35,29,NA,8.00334046377568e-06,5.27492894203397e-06,8.36712866667457e-06,2.00083511594392e-06,2.36462331884281e-06,NA,6.5481876521801e-06,NA,4.18356433333729e-06,9.09470507247236e-07,6.36629355073065e-06,5.27492894203397e-06,NA
"1783","P37769","kduD",27034.84392,52,25,43,29,36,NA,31,NA,24,7,55,39,NA,8.33735756891398e-06,4.0083449850548e-06,6.89435337429425e-06,4.64968018266357e-06,5.77201677847891e-06,NA,4.97034778146795e-06,NA,3.84801118565261e-06,1.12233659581534e-06,8.81835896712056e-06,6.25301817668549e-06,NA
"1784","P37773","mpl",49824.11217,353,213,221,284,271,248,256,334,255,165,200,186,341,0.000104307489182581,6.29390798750415e-05,6.53029889783295e-05,8.3918773166722e-05,8.00774208738791e-05,7.32811822019263e-05,7.56450913052142e-05,9.86932050622717e-05,7.53496026673032e-05,4.87556252553138e-05,5.90977275821986e-05,5.49608866514447e-05,0.000100761625527649
"1785","P37774","yecC",27641.8973,375,236,285,335,262,426,286,291,297,214,217,232,339,6.1475254350121e-05,3.86884267376761e-05,4.67211933060919e-05,5.49178938861081e-05,4.29507110392845e-05,6.98358889417374e-05,4.68851273176923e-05,4.77047973756939e-05,4.86884014452958e-05,3.5081878482469e-05,3.557368051727e-05,3.80326906912748e-05,5.55736299325094e-05
"1786","P37794","chbG",27738.11735,39,17,10,19,52,NA,21,NA,18,20,11,25,NA,6.41568164735256e-06,2.79657917961522e-06,1.64504657624425e-06,3.12558849486407e-06,8.55424219647009e-06,NA,3.45459781011292e-06,NA,2.96108383723964e-06,3.29009315248849e-06,1.80955123386867e-06,4.11261644061062e-06,NA
"1787","P37902","gltI",33381.16628,4936,4577,7005,5920,5735,4554,5178,3828,4916,4218,4788,4862,3427,0.00097718743629359,0.00090611565962637,0.00138679051686317,0.00117199141467951,0.00113536668297077,0.000901562314603122,0.00102509654479907,0.000757834989086682,0.000973228005838592,0.00083504388295915,0.000947887650926602,0.000962537543610096,0.000678448408463965
"1788","P37903","uspF",15988.50332,1378,3199,4468,3356,4701,2216,4057,1777,4004,6969,6788,5796,306,0.000130664691221236,0.000303335520476586,0.000423664615657826,0.000318222571653461,0.000445758137468093,0.000210125512152583,0.000384692781048299,0.000168498662046544,0.000379667216001328,0.000660814392685629,0.000643651613940314,0.000549588207778147,2.9015526497604e-05
"1789","P38038","cysJ",66210.86614,3317,1571,1980,2586,1873,3710,2064,2482,2005,755,907,1314,2698,0.00130249468013937,0.000616888496381956,0.000777491548590881,0.0010154510831596,0.00073547559116703,0.00145681497235968,0.0008104760385311,0.000974613143233619,0.000787308361073089,0.000296467736962684,0.00035615395685451,0.000515971664064857,0.0010594304030799
"1790","P38051","menF",48716.08772,3,3,3,2,3,2,3,3,3,2,2,2,1,8.66752047018076e-07,8.66752047018076e-07,8.66752047018076e-07,5.77834698012051e-07,8.66752047018076e-07,5.77834698012051e-07,8.66752047018076e-07,8.66752047018076e-07,8.66752047018076e-07,5.77834698012051e-07,5.77834698012051e-07,5.77834698012051e-07,2.88917349006026e-07
"1791","P38054","cusA",114616.0284,356,372,428,452,277,771,441,312,337,159,209,307,202,0.000241989527152821,0.000252865460957442,0.000290931229273616,0.000307245129980547,0.000188289603992504,0.000524084060210182,0.00029976792548987,0.000212080709190112,0.000229074355759833,0.000108079592183423,0.000142066885322864,0.000208681979876168,0.000137308664283342
"1792","P38104","rspA",45920.60727,1,0,0,1,0,3,3,1,0,0,1,1,NA,2.72338373997723e-07,0,0,2.72338373997723e-07,0,8.17015121993168e-07,8.17015121993168e-07,2.72338373997723e-07,0,0,2.72338373997723e-07,2.72338373997723e-07,NA
"1793","P38105","rspB",36523.02523,1,0,1,9,15,NA,1,NA,0,4,9,0,NA,2.16604742313897e-07,0,2.16604742313897e-07,1.94944268082507e-06,3.24907113470845e-06,NA,2.16604742313897e-07,NA,0,8.66418969255586e-07,1.94944268082507e-06,0,NA
"1794","P38489","nfnB",23872.20471,1503,713,916,1149,997,990,788,1098,927,401,620,839,1527,0.000212790741561477,0.000100944643202484,0.000129684843160554,0.000162672363309472,0.000141152607675843,0.000140161566297979,0.000111562943679603,0.000155451918985031,0.000131242193897198,5.67725132176662e-05,8.77779506108554e-05,0.000118783388004045,0.000216188597714155
"1795","P38506","ygdG",28130.36423,3,2,3,2,3,0,0,0,2,1,2,2,NA,5.00492792439626e-07,3.33661861626417e-07,5.00492792439626e-07,3.33661861626417e-07,5.00492792439626e-07,0,0,0,3.33661861626417e-07,1.66830930813209e-07,3.33661861626417e-07,3.33661861626417e-07,NA
"1796","P38521","yggL",12854.35611,2921,1781,2775,2845,2518,3402,3546,3468,2477,2155,2081,2288,1447,0.000222680968575402,0.000135773640887638,0.000211550731871531,0.000216887146729551,0.000191958465892798,0.000259349762099801,0.000270327529807729,0.000264381238965934,0.000188832851475957,0.000164285343129062,0.000158643990279155,0.000174424531359302,0.000110311318565083
"1797","P38684","torR",26198.75434,1,1,2,0,5,NA,7,NA,1,2,0,2,NA,1.55375257033733e-07,1.55375257033733e-07,3.10750514067467e-07,0,7.76876285168667e-07,NA,1.08762679923613e-06,NA,1.55375257033733e-07,3.10750514067467e-07,0,3.10750514067467e-07,NA
"1798","P39099","degQ",47158.1467,846,702,895,1133,1038,958,902,838,892,814,829,951,589,0.00023660739258552,0.000196333793847559,0.000250311603267187,0.000316874912292428,0.000290305524236134,0.000267931302715045,0.000252269347650282,0.000234369970433411,0.000249472569960146,0.000227657703977084,0.000231852870512288,0.000265973558331949,0.00016473020594902
"1799","P39160","uxuB",53527.93264,20,31,48,40,29,27,47,16,33,37,55,49,23,6.34909292593823e-06,9.84109403520425e-06,1.52378230222517e-05,1.26981858518765e-05,9.20618474261043e-06,8.5712754500166e-06,1.49203683759548e-05,5.07927434075058e-06,1.04760033277981e-05,1.17458219129857e-05,1.74600055463301e-05,1.55552776685487e-05,7.30145686482896e-06
"1800","P39161","uxuR",29271.79279,8,9,10,10,10,28,22,12,9,9,7,11,5,1.38880261849409e-06,1.56240294580585e-06,1.73600327311762e-06,1.73600327311762e-06,1.73600327311762e-06,4.86080916472932e-06,3.81920720085876e-06,2.08320392774114e-06,1.56240294580585e-06,1.56240294580585e-06,1.21520229118233e-06,1.90960360042938e-06,8.68001636558808e-07
"1801","P39172","znuA",33738.19213,434,95,230,219,132,243,251,169,91,52,63,95,372,8.68385881791764e-05,1.90084467212483e-05,4.60204499567064e-05,4.38194719152987e-05,2.64117364968923e-05,4.86216058238245e-05,5.02223171266665e-05,3.38150262725364e-05,1.82080910698273e-05,1.04046234684727e-05,1.26056015098804e-05,1.90084467212483e-05,7.44330755821512e-05
"1802","P39173","yeaD",32627.64631,2162,1491,1673,2078,1375,3562,1689,1943,2142,739,1095,1633,2454,0.000418352773889904,0.000288512481900946,0.000323729967954583,0.000402098549557456,0.000266066172108519,0.000689256512764032,0.000326826010684573,0.000375975689023165,0.000414482720477416,0.000142998473591415,0.000211885424333693,0.000315989861129608,0.000474855553712222
"1803","P39176","erfK",34371.6386,69,109,97,91,59,96,90,88,82,111,119,97,NA,1.4065350046259e-05,2.22191761600323e-05,1.97730283259003e-05,1.85499544088343e-05,1.20268935178156e-05,1.95691826730559e-05,1.83461087559899e-05,1.79384174503013e-05,1.67153435332353e-05,2.26268674657209e-05,2.42576326884756e-05,1.97730283259003e-05,NA
"1804","P39177","uspG",15907.2748,1174,1352,1267,1088,1071,889,1012,1076,981,1509,1460,1219,388,0.000110755447971723,0.000127548011633534,0.000119529090783793,0.00010264218687669,0.000101038402706742,8.38684780637662e-05,9.54723282345685e-05,0.000101510103933197,9.25477806305451e-05,0.000142359430144233,0.00013773675812497,0.000115000759009821,3.66040151729373e-05
"1805","P39180","flu",106742.9816,59,74,34,48,48,325,16,61,32,68,34,41,5180,3.73501679223798e-05,4.68459733263747e-05,2.15238255823884e-05,3.03865772927836e-05,3.03865772927836e-05,0.000205742450419889,1.01288590975945e-05,3.86162753095792e-05,2.02577181951891e-05,4.30476511647768e-05,2.15238255823884e-05,2.5955201437586e-05,0.00327921813284623
"1806","P39187","ytfJ",20389.71435,44,43,67,60,61,45,56,26,110,94,132,147,11,5.32065421668169e-06,5.19973025721165e-06,8.10190528449257e-06,7.2554375682023e-06,7.37636152767234e-06,5.44157817615173e-06,6.77174173032215e-06,3.144022946221e-06,1.33016355417042e-05,1.13668521901836e-05,1.59619626500451e-05,1.77758220420956e-05,1.33016355417042e-06
"1807","P39199","prmB",34961.46662,1405,716,883,948,1146,865,615,951,867,610,735,807,1111,0.000291317909338971,0.000148458094723632,0.000183084493911966,0.000196561834913413,0.000237615889040898,0.000179352307173103,0.000127516380244461,0.000197183866036556,0.000179766994588532,0.000126479661705888,0.000152397625170209,0.000167326372125658,0.000230358859270888
"1808","P39208","idnK",20972.68635,15,6,16,12,18,NA,12,NA,8,7,17,44,NA,1.86572030679176e-06,7.46288122716705e-07,1.99010166057788e-06,1.49257624543341e-06,2.23886436815012e-06,NA,1.49257624543341e-06,NA,9.9505083028894e-07,8.70669476502823e-07,2.114483014364e-06,5.47277956658917e-06,NA
"1809","P39265","alsB",32871.13079,19,19,68,40,47,16,24,5,48,73,62,59,21,3.70398707720501e-06,3.70398707720501e-06,1.32563748026285e-05,7.79786753095792e-06,9.16249434887555e-06,3.11914701238317e-06,4.67872051857475e-06,9.74733441369739e-07,9.3574410371495e-06,1.42311082439982e-05,1.20866946729848e-05,1.15018546081629e-05,4.09388045375291e-06
"1810","P39267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","P39280","epmB",38707.24591,53,16,33,33,23,24,20,26,17,3,4,9,55,1.21666036036319e-05,3.67293693694548e-06,7.57543243245006e-06,7.57543243245006e-06,5.27984684685913e-06,5.50940540541823e-06,4.59117117118186e-06,5.96852252253641e-06,3.90249549550458e-06,6.88675675677278e-07,9.18234234236371e-07,2.06602702703183e-06,1.26257207207501e-05
"1812","P39285","mscM",123871.753,14,16,20,15,25,13,10,12,14,17,13,14,1,1.02849346562604e-05,1.17542110357261e-05,1.46927637946577e-05,1.10195728459933e-05,1.83659547433221e-05,9.55029646652749e-06,7.34638189732884e-06,8.81565827679461e-06,1.02849346562604e-05,1.2488849225459e-05,9.55029646652749e-06,1.02849346562604e-05,7.34638189732884e-07
"1813","P39286","rsgA",39150.93052,374,196,289,327,310,282,243,319,248,187,169,203,216,8.68390189215733e-05,4.55092184722683e-05,6.71028782575793e-05,7.59260940838354e-05,7.19788659510367e-05,6.54775490264269e-05,5.64221433100062e-05,7.40685749625184e-05,5.75830927608293e-05,4.34195094607866e-05,3.92400914378232e-05,4.71345477034208e-05,5.0153016275561e-05
"1814","P39298","yjfP",27552.8958,159,94,110,142,89,113,92,162,113,82,78,80,37,2.59815820100109e-05,1.53601805593775e-05,1.7974679377995e-05,2.32036770152299e-05,1.45431496785596e-05,1.84648979064857e-05,1.50333682070503e-05,2.64718005385017e-05,1.84648979064857e-05,1.33993064454144e-05,1.27456817407601e-05,1.30724940930872e-05,6.04602851805285e-06
"1815","P39310","ytfB",23472.89561,194,162,173,229,241,168,128,201,147,150,155,159,203,2.70065815126678e-05,2.25518876549082e-05,2.40831886685131e-05,3.18789029195924e-05,3.35494131162523e-05,2.33871427532381e-05,1.78187754310386e-05,2.79810457940528e-05,2.04637499090834e-05,2.08813774582483e-05,2.15774233735233e-05,2.21342601057432e-05,2.82594641601627e-05
"1816","P39315","qorB",29697.29065,269,171,176,234,192,286,238,173,220,165,171,170,84,4.73773021827703e-05,3.01171697890473e-05,3.0997788788727e-05,4.12129691850121e-05,3.38157695877022e-05,5.03714067816814e-05,4.19174643847559e-05,3.04694173889192e-05,3.87472359859088e-05,2.90604269894316e-05,3.01171697890473e-05,2.99410459891114e-05,1.47943991946197e-05
"1817","P39321","tamB",136677.0266,3,2,2,2,4,4,3,4,4,3,4,4,8,2.43174479171609e-06,1.62116319447739e-06,1.62116319447739e-06,1.62116319447739e-06,3.24232638895478e-06,3.24232638895478e-06,2.43174479171609e-06,3.24232638895478e-06,3.24232638895478e-06,2.43174479171609e-06,3.24232638895478e-06,3.24232638895478e-06,6.48465277790957e-06
"1818","P39325","ytfQ",34304.83484,99,529,816,336,429,199,725,182,458,1951,1363,972,17,2.01414969466717e-05,0.000107624766513024,0.000166014762711961,6.83590199402192e-05,8.72798201022441e-05,4.04864433574512e-05,0.000147500861478152,3.70278024676187e-05,9.31798545613702e-05,0.000396929904474308,0.000277301619578925,0.000197752879112777,3.45864088983252e-06
"1819","P39332","yjgH",14563.14375,15,10,2,2,2,NA,5,NA,3,3,0,10,NA,1.29553041378042e-06,8.63686942520283e-07,1.72737388504057e-07,1.72737388504057e-07,1.72737388504057e-07,NA,4.31843471260141e-07,NA,2.59106082756085e-07,2.59106082756085e-07,0,8.63686942520283e-07,NA
"1820","P39334","bdcR",21469.82323,124,60,48,51,50,38,40,58,55,29,33,61,106,1.57888817224937e-05,7.63978147862599e-06,6.11182518290079e-06,6.49381425683209e-06,6.36648456552166e-06,4.83852826979646e-06,5.09318765241733e-06,7.38512209600512e-06,7.00313302207382e-06,3.69256104800256e-06,4.20187981324429e-06,7.76711116993642e-06,1.34969472789059e-05
"1821","P39337","yjgM",18592.28007,128,68,72,88,96,119,78,140,66,57,77,86,118,1.41137961341747e-05,7.4979541962803e-06,7.93901032547326e-06,9.7032348422451e-06,1.0585347100631e-05,1.31214198434905e-05,8.6005945192627e-06,1.54369645217536e-05,7.27742613168382e-06,6.28504984099967e-06,8.49033048696446e-06,9.48270677764862e-06,1.30111558111923e-05
"1822","P39342","yjgR",54280.35703,174,154,218,227,169,136,212,162,178,259,192,189,30,5.6013558163045e-05,4.95752181443042e-05,7.01779062042748e-05,7.30751592127081e-05,5.44039731583598e-05,4.37807121274375e-05,6.82464041986525e-05,5.21505541518005e-05,5.73012261667932e-05,8.33765032426934e-05,6.18080641799117e-05,6.08423131771006e-05,9.65751002811121e-06
"1823","P39346","idnD",37104.31248,274,129,144,185,171,NA,102,NA,153,143,138,150,NA,6.0294287727855e-05,2.83867267039901e-05,3.16875088788727e-05,4.07096468235517e-05,3.76289167936613e-05,NA,2.24453187892015e-05,NA,3.36679781838022e-05,3.14674567338805e-05,3.03671960089197e-05,3.30078217488257e-05,NA
"1824","P39353","yjhC",41339.58738,10,19,28,18,25,NA,23,NA,25,25,18,6,1,2.4517001577549e-06,4.65823029973431e-06,6.86476044171371e-06,4.41306028395882e-06,6.12925039438725e-06,NA,5.63891036283627e-06,NA,6.12925039438725e-06,6.12925039438725e-06,4.41306028395882e-06,1.47102009465294e-06,2.4517001577549e-07
"1825","P39356","yjhU",36070.68919,7,3,9,10,7,22,13,15,23,16,17,18,6,1.49745471562604e-06,6.41766306696873e-07,1.92529892009062e-06,2.13922102232291e-06,1.49745471562604e-06,4.7062862491104e-06,2.78098732901978e-06,3.20883153348437e-06,4.92020835134269e-06,3.42275363571666e-06,3.63667573794895e-06,3.85059784018124e-06,1.28353261339375e-06
"1826","P39359","yjhH",32682.94079,26,16,1,13,17,NA,17,NA,19,13,14,42,NA,5.03959565248849e-06,3.10128963230061e-06,1.93830602018788e-07,2.51979782624425e-06,3.2951202343194e-06,NA,3.2951202343194e-06,NA,3.68278143835698e-06,2.51979782624425e-06,2.71362842826304e-06,8.14088528478911e-06,NA
"1827","P39363","sgcA",15609.95994,9,11,31,13,11,NA,28,NA,4,106,3,91,NA,8.33192813611994e-07,1.01834677219244e-06,2.86988635799687e-06,1.20350073077288e-06,1.01834677219244e-06,NA,2.5921554201262e-06,NA,3.70307917160886e-07,9.81315980476348e-06,2.77730937870665e-07,8.42450511541016e-06,NA
"1828","P39364","sgcQ",29317.84306,1,0,0,0,1,1,1,1,0,33,0,0,NA,1.73873434668122e-07,0,0,0,1.73873434668122e-07,1.73873434668122e-07,1.73873434668122e-07,1.73873434668122e-07,0,5.73782334404801e-06,0,0,NA
"1829","P39366","sgcX",40570.68839,5,5,7,5,4,5,3,3,2,166,18,9,NA,1.20304978145609e-06,1.20304978145609e-06,1.68426969403853e-06,1.20304978145609e-06,9.62439825164872e-07,1.20304978145609e-06,7.21829868873654e-07,7.21829868873654e-07,4.81219912582436e-07,3.99412527443422e-05,4.33097921324192e-06,2.16548960662096e-06,NA
"1830","P39371","nanM",39529.6386,7,13,3,8,8,NA,4,NA,15,28,25,23,10,1.64105108767851e-06,3.04766630568866e-06,7.03307609005076e-07,1.87548695734687e-06,1.87548695734687e-06,NA,9.37743478673435e-07,NA,3.51653804502538e-06,6.56420435071405e-06,5.86089674170897e-06,5.39202500237225e-06,2.34435869668359e-06
"1831","P39377","iadA",41040.22097,223,116,125,119,102,145,146,190,111,46,60,93,190,5.4276991959897e-05,2.82337716024577e-05,3.04243228474759e-05,2.89639553507971e-05,2.48262474435404e-05,3.52922145030721e-05,3.55356090858519e-05,4.62449707281634e-05,2.70167986885586e-05,1.11961508078711e-05,1.46036749667884e-05,2.26356961985221e-05,4.62449707281634e-05
"1832","P39380","kptA",20498.77423,2,0,0,1,0,NA,0,NA,0,5,0,0,NA,2.43141507686103e-07,0,0,1.21570753843052e-07,0,NA,0,NA,0,6.07853769215258e-07,0,0,NA
"1833","P39384","yjiM",42697.30798,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,2.53222161479338e-07,0,0,0,0,0,0,NA
"1834","P39396","yjiY",77255.23221,14,5,5,14,1035,19,11,11,8,6,7,6,14,6.41441649036865e-06,2.29086303227452e-06,2.29086303227452e-06,6.41441649036865e-06,0.000474208647680825,8.70527952264316e-06,5.03989867100394e-06,5.03989867100394e-06,3.66538085163923e-06,2.74903563872942e-06,3.20720824518432e-06,2.74903563872942e-06,6.41441649036865e-06
