"reaction_id","direction","value","par_type","unit","condition","notes","saturation","model_type","directional_reaction_id","enzyme","MW","num_pp_subunits","kcat_times_pp_num","EC_kcat_value","ec_cost","enzyme_pool_bound_g_gDw"
"3OAR40","bw",2.66088378223201,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR40_bw","CPLX0-8005",102.24,4,10.643535128928,10.643535128928,0.00266828639695205,0.332285064086577
"3OAR100","fw",8.24329298955517,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR100_fw","CPLX0-8005",102.24,4,32.9731719582207,32.9731719582207,0.000861306277600007,0.332285064086577
"3OAR100","bw",3.96741055037907,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR100_bw","CPLX0-8005",102.24,4,15.8696422015163,15.8696422015163,0.00178958035974412,0.332285064086577
"3HAD60","fw",2.74511327309038,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD60_fw","FABA-CPLX",37.938,2,5.49022654618076,5.49022654618076,0.00191947149078288,0.332285064086577
"3HAD100","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD100_fw","FABA-CPLX",37.938,2,4.81498805452104,4.81498805452104,0.00218865202031776,0.332285064086577
"3HAD140","fw",2.74511327309038,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD140_fw","FABA-CPLX",37.938,2,5.49022654618076,5.49022654618076,0.00191947149078288,0.332285064086577
"3HAD160","fw",2.74511327309038,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD160_fw","FABA-CPLX",37.938,2,5.49022654618076,5.49022654618076,0.00191947149078288,0.332285064086577
"EAR40x","fw",3.2680205804032,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR40x_fw","CPLX0-8006",111.456,4,13.0720823216128,13.0720823216128,0.00236840613746841,0.332285064086577
"EAR60y","fw",2.33507712266043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR60y_fw","CPLX0-8006",111.456,4,9.34030849064172,9.34030849064172,0.00331466568058427,0.332285064086577
"EAR60x","fw",3.2680205804032,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR60x_fw","CPLX0-8006",111.456,4,13.0720823216128,13.0720823216128,0.00236840613746841,0.332285064086577
"EAR80x","fw",3.2680205804032,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","EAR80x_fw","CPLX0-8006",111.456,4,13.0720823216128,13.0720823216128,0.00236840613746841,0.332285064086577
"3OAR180","fw",2.90388127751107,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR180_fw","CPLX0-8005",102.24,4,11.6155251100443,11.6155251100443,0.00244500353887933,0.332285064086577
"3OAR180","bw",2.66088378223201,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAR180_bw","CPLX0-8005",102.24,4,10.643535128928,10.643535128928,0.00266828639695205,0.332285064086577
"3OAS180","fw",2.63598512051591,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3OAS180_fw","FABB-CPLX",85.226,2,5.27197024103182,5.27197024103182,0.00449052020526115,0.332285064086577
"3HAD180","fw",2.40749402726052,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","3HAD180_fw","FABA-CPLX",37.938,2,4.81498805452104,4.81498805452104,0.00218865202031776,0.332285064086577
"NADH16pp","fw",106.732246466263,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NADH16pp_fw","NADH-DHI-CPLX",540.414,13,1387.51920406142,1387.51920406142,0.000108189493565637,0.332285064086577
"NADH17pp","fw",4.04801227063389,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","NADH17pp_fw","NADH-DHI-CPLX",540.414,13,52.6241595182406,52.6241595182406,0.00285258712679235,0.332285064086577
"VPAMTr","fw",4.40765064319785,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","VPAMTr_fw","VALINE-PYRUVATE-AMINOTRANSFER-MONOMER",46.711,1,4.40765064319785,4.40765064319785,0.00294380812549243,0.332285064086577
"VPAMTr","bw",49.2529379595513,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model",1,"general","VPAMTr_bw","VALINE-PYRUVATE-AMINOTRANSFER-MONOMER",46.711,1,49.2529379595513,49.2529379595513,0.000263441701456138,0.332285064086577
"PIt2rpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PIt2rpp_fw","PITA-MONOMER",53.389,1,65,65,0.00022815811965812,0.332285064086577
"PIt2rpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PIt2rpp_bw","PITA-MONOMER",53.389,1,65,65,0.00022815811965812,0.332285064086577
"PItpp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PItpp_fw","EG11919-MONOMER",59.467,1,65,65,0.000254132478632479,0.332285064086577
"PItpp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","PItpp_bw","EG11919-MONOMER",59.467,1,65,65,0.000254132478632479,0.332285064086577
"SUCCt1pp","fw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SUCCt1pp_fw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
"SUCCt1pp","bw",65,"65","s-1","NA","same as Heckman et al. 2018",1,"general","SUCCt1pp_bw","DCTA-MONOMER",45.436,1,65,65,0.00019417094017094,0.332285064086577
